Bandit,Reward,Algorithm
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
Bandit-4,True,Epsilon-Greedy
Bandit-4,False,Epsilon-Greedy
